latitude,longitude,y,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,0,-0.746733426152761,1.5029581932120244,0.4245201969705001,-0.2409382031638594,0.136160146549596,-0.2128209050012731,-0.0976779256384579,1.4300974781229157,1.0359869444157173,-0.962164077338956
0,1,-1.8956832103171641,-1.4983517246468392,1.717098283694762,-0.4924391576080675,0.8662319332864388,-0.9787347106525492,-0.8334158358553341,1.262997638660769,1.005527903605106,-1.0965895248892892
0,2,-0.7914712799464471,0.4546647966753348,1.4627715507630612,-0.8652991588328026,-0.2532464399019267,-1.3290275163933185,1.3026462458271593,-1.3172907768258817,1.7271240796266767,0.055025987136385
0,3,-0.14026496217907733,0.5792010054699712,-0.1845689032089237,0.5370997489117342,0.505432451467285,0.2904238549025375,1.2896275539125166,-0.8031596033781679,-1.1019344954156411,1.4486241804790267
0,4,-1.6298054872341758,-0.7057123757791571,0.8090095465936822,-1.2879255449828553,-1.5634822818779452,0.2401721366522598,-0.4923737953484082,1.6176547600157636,-1.0874748118907125,-0.2733903568135866
0,5,-0.9133243182538611,-1.1921676513522752,-1.5795150199122878,1.168443864276823,-0.4671486758829869,-0.129592439119257,0.223065883509082,0.0394880300410891,1.3765974231161082,0.3754354871997304
0,6,-1.0584713517529332,-1.5687018083285047,1.1847322957201425,-1.367672895458422,1.0851456885051778,1.009124468054822,-1.0185366177655275,1.3870515578123102,0.8241897596939131,-1.524894459072885
0,7,-0.49982415962517907,-0.2774285077495722,0.2591189951865059,-0.5557177555058597,0.4274415017917077,1.0995094830783658,-1.6816050216309986,0.6452996218596427,1.5300785107186,0.5855800145086599
0,8,-0.9022489828383025,-1.129673065754367,1.6251024885118013,-1.6675171400715183,-0.1883480762605337,-0.8751568335641209,-0.8545643457650766,1.2847935800798056,1.6602028093921088,0.855743776583194
0,9,-0.9217242682687408,-0.0072132789194461,-0.5934234278605917,-1.4324961016835192,-1.076569074335588,-0.7035749331143739,-0.2190867643664729,0.0257267793108162,0.2482831238009255,0.3218721274305404
0,10,-0.22214774172453833,-0.982848881859248,0.7492798201239278,-0.3259213420574169,1.311277701491112,1.5801795869590014,0.7341780242315576,-1.285553530693847,-0.529648050645435,-0.1121222465311684
0,11,-0.743032237956338,0.3491929922186851,-0.1420888428103865,-1.4227123427943829,0.1097434178304735,-0.1741048946965139,-0.3134106366455516,-1.2720780778609764,-1.4953200695897035,1.0725927643851698
0,12,-0.9535384775295542,-0.0308634614603092,0.635844219953354,-0.6053557842490971,-0.9909946813143212,0.1067701167124811,0.0206102190191209,-1.6628486325051108,-1.5471839101457825,-0.4173748748355323
0,13,-1.0578566266090448,-1.0166900237739878,0.7717957127748973,1.2670382552443822,1.020583374329328,-1.5469761187194802,-0.3955117132460115,-0.7690075937251312,-0.6325140638627799,-1.1494156615795508
0,14,-0.5674729665107456,0.9457669269092928,-1.7137013914623482,0.9313462352247868,0.2138550760448196,-1.73205076864455,-0.7453468888373069,0.206937878783092,-0.7071307354995646,-0.1415352633983231
0,15,0.10762255166437623,0.4350693403172214,-0.5640110138925019,-0.1494212479314845,1.1655464290904558,-0.2542786033195924,-0.3620227980229755,0.5312843612991115,-0.9719302640083411,0.3622053222314395
0,16,-1.6204656299506026,-1.328825082096411,-0.6993637839018426,-0.3985371485375607,-1.5574827907501865,-0.4967020170248583,-0.0877195519325546,-1.4018260799176727,-0.0832187108404375,0.162328380886169
0,17,0.155785587366753,0.5368834217849614,-0.7820491579663855,0.5682168389998806,-1.060361181294584,-0.6903372377976216,0.5291453030684599,0.8927627883622387,-1.5905262195216578,1.438625844320446
0,18,0.2629850079166234,1.5243964522974878,-1.6300085951219618,-0.8421456305044592,-0.520526849173528,-1.623708239683207,0.1714371442485999,0.9420692086076358,1.393990614633097,0.5060722555560888
0,19,0.5906271102366673,0.3478728129628347,-1.5031701898910992,1.2357577177898689,-0.4217331487166424,1.056894657047085,1.579361232097521,-0.1374122231180144,-0.6572165529519469,0.5776822653907647
