latitude,longitude,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0,0,-1.2960328843339362,1.6154983934664038,-1.67469306480711,0.9516272261011308,1.1681101687996938,-0.3419414604032965,-0.2839340975503385,0.9864478009457786,0.0933785416149822,-1.275008336286466,0.2915532235454019,-1.6007724236126102,1.6616802248699831,-0.6674212178852559,-1.1538372148824485
0,1,-1.48139366646971,-0.6882007795421202,-1.1281851188177003,0.2599357346205818,-0.4109129588749591,-0.0134519637802753,1.1072329634961495,0.6957996560067269,-0.3103227895731444,-1.088470405980373,0.7923020468293507,0.688074412342545,-0.4838114163396023,-0.7919473752321442,-1.131550102086312
0,2,-0.36506606078313425,0.7292815593047944,0.5020709210246873,1.2474743995127353,-0.1361211022944442,-0.6589729539215652,0.3044881076912829,0.4431638183417798,-1.256900823306814,1.1427383392090276,-0.262408008004738,1.388595711141743,-1.6250087662912385,1.6926192223336902,1.5182287603494449
0,3,-1.3316859332373367,-0.5022161234952648,0.1870524949375055,-0.7680590861779333,1.1670053493620685,-0.5442619910637965,0.461054067992658,-1.409284664765004,-0.8051053389112209,-0.9898468421531283,0.5786453105879442,0.7335557456406171,-1.622015846519579,1.3065707887525595,0.1674974214278448
0,4,-1.4157138078341285,-1.330513808411226,1.6470197648490232,-0.9637150577707548,-0.4500972629076297,-0.524557089951028,0.1189436801958264,-0.4795172244801292,1.6475732304905764,-1.430327719812461,-0.7057366409799586,0.7177185611519634,1.0214266560345409,0.3848385614912191,1.2997795920061757
0,5,-0.4339270159725553,0.0333888133294982,-1.0284385886563043,1.6675110574103502,-0.302830438813863,0.8622368402189408,0.7044469210581572,0.0803909537329673,-0.1327468584917508,-0.1186689278495503,-0.0274213381925522,1.41323052398804,1.5441125274571987,-0.2988027919369206,-1.5918516995631529
0,6,-0.4992295322889757,-0.2044854657087024,0.936676587638978,-1.4125697224327305,1.306140602375622,-0.0126576349418883,1.2863331560424462,1.5283215389488205,1.6079433991001266,-1.489968513210437,-0.1140483192074023,-0.4525305677350503,1.3343378091792493,0.077331730855578,-1.0905076984214166
0,7,-1.197191724049534,0.7959680967790819,-0.6822692567585522,0.6922525920574543,-1.6715048951284917,-0.8704519056513241,-1.5641422877532791,0.8504972257448948,-0.3704055744156454,1.2811646345676904,0.9275011155410144,-0.1678197211283242,-1.013971243991615,0.3507102637982202,-0.2453475237424575
0,8,-1.4224483942092208,-0.6212206024115844,-1.084330369206325,1.425447851628051,-0.3809202200461445,-0.1115058078095512,0.574094870024942,1.403007345106108,-1.238202046838843,-1.4537431862339665,-1.4733399202612556,-0.1377714330953632,0.1534442004689318,-1.361773751035428,1.670754171873271
0,9,0.10593259421574627,0.5202038248389068,1.085165772320627,0.2990570674006149,1.5242110266876203,-0.7867143464064197,1.041646395273816,1.022871668139458,1.6168838875045684,0.4957238150224076,-0.980389763438162,1.1813990087975232,0.8217446799988591,-1.0227236665015078,-1.2026401776167182
0,10,-0.9887269736107887,-0.001137143510021,1.4116077608682926,1.1695164654196148,1.1026513165042977,-1.6549684359371777,-1.3972913154304962,-1.3046014211515684,0.1056910829156309,0.7168909182197589,0.421000445870433,1.403263344239861,-0.4364337304416327,-0.7022912383042341,-0.4090703459669064
0,11,-1.217314708679811,-0.1988013876166736,0.4901792678636698,-0.4223044975958617,0.9308769565324972,0.196093974464148,-0.7976487306553062,-1.5532373580787917,1.5195814786771698,-0.7768775547109024,1.3691676282272556,-1.612295061570321,-1.0030382856526832,-0.5996742844858366,1.5743016739731823
0,12,-1.4446343857986115,-1.1729648869154743,-1.2909404950990873,-1.2388150166582803,-1.3818878323357506,-0.3486118424959303,0.4922790454712045,0.0523832011492814,1.5564730811230605,-1.2017471522359902,-0.5158273891272596,1.4219430474890205,-1.670232696436641,-0.1832749427328009,0.3032005577463526
0,13,-2.1611326562413318,-0.1291103504849889,-0.8869901126886804,-0.7479956614841046,-1.2500542866442623,-1.0342075789286644,-1.4978107969600114,0.2605939986780667,-1.609934351010518,0.8108092838053458,-1.1282578968720682,-0.1290419985133732,1.1379474440093555,-1.122742775601268,0.527940160496222
0,14,-1.7203623369834948,-1.2753817949878643,1.2945202762797063,-1.0132840315092024,0.1605156797020107,-0.3049314907208331,-1.0298281802938418,1.2853756506179272,-0.6251999420392027,0.6103896720000438,-0.7587141519429684,0.2493862392621581,-0.8709421936992556,-1.2913413082948508,0.7985882444414434
0,15,-0.7135962126112003,1.4033250943262203,-0.362711224213897,-0.9233246216489008,-1.156236296854901,-1.43240568646426,0.2148210344962207,0.6529707937522385,1.3474915324924204,0.9631401810082856,-1.4032247131182267,-0.5088017216291784,1.6062567621608446,-0.9927517486482508,-0.1928010442549625
0,16,-0.7417319792447562,0.1670084540623549,-1.457107081330683,1.0849525942675298,1.5600461098001412,-0.9230419072006604,-0.0257153582110298,-0.993555108658143,-0.7214002196311625,-0.5061470950671612,0.3758299262032304,-0.3172319501402038,0.2365302700413618,-0.8671716927499177,1.1180671581819766
0,17,-0.7984183890944512,-1.3932986374742184,-0.4153620535977159,1.1181586572912634,1.3836667735730026,0.0434838540066359,-0.089446177473777,0.3118051038564911,1.5918971234907793,-0.2555830123953285,-0.8323783156688663,-1.0305296945663058,0.138672902941082,0.4474583082722516,-0.0484147404555755
0,18,0.1007674409499234,1.4328347968512636,-0.1436517590177485,0.8879331633398435,1.0726407512888076,-0.8262839140377551,1.567632494515339,0.7812130053727913,1.3559373661775496,0.2154515784586418,-0.3342730307182393,-1.601993065208858,-1.7069657458646512,-0.2599732993869375,-0.1898930567668813
0,19,-2.468501577900578,-0.0080154028646865,-0.1783674222785602,-1.5521471059049543,-0.5243533079324654,-1.1076358772733448,-0.6206475142380609,-1.628761702977726,-0.4556831839434841,-1.650338921008719,-0.4142280627665655,-1.1383063438642445,-0.9531752656034446,-1.500398963424339,0.1425609025366098
0,20,-0.6507921340002443,1.113922458352857,0.7029067984558308,-0.9653606139134516,-0.7191188472838543,0.4411333772650166,0.0341954937299077,-0.5367106516986431,0.2895619684076544,1.3428823067331226,-1.0514248068587926,-1.1850482832203129,-0.8449783239032117,-0.6972847418466338,-0.4312808477079343
0,21,0.4541723089468279,1.4995088381666943,-1.393861100361185,0.8434022902277278,1.001125807127449,1.4511259197549262,-0.9552930582484508,0.952384634341108,1.5638411156230878,-1.495816419957654,-1.1753069980663469,1.4530615093660544,0.5194467910350126,1.2489002862185754,0.2093206789841931
0,22,0.5380179929610582,1.6920067886083596,1.2394613112276212,-0.4457208968323843,-0.8700200851109976,-0.9720283816355542,-0.0060952301005262,1.5013633515213094,-0.2071165644226991,1.143116660184987,-1.037492581570412,0.1824814551599576,1.381473725554745,1.043731232775133,1.5010147759926291
0,23,-0.6460749462139656,-0.0670116862500442,-0.9009411366296024,1.0303191493336723,-0.5731333818154066,0.1076139839578971,-0.8057204678270642,-0.3609558470883384,-0.7549063524150476,-0.7893012176718044,1.302258374761551,0.6425320427564665,-0.625505991037683,-0.4947829204818454,1.6025706420770722
0,24,-0.05630761834199527,-1.636755528448561,0.8518038750522158,0.9292864176360102,0.666759794583562,-1.2136466231272829,1.2705332213083094,0.5728048676388859,-0.6223934198165396,1.169784185066396,1.677455503719001,-1.3104186068669923,-0.1791154384060689,-0.6687895177552422,1.1169417656996343
0,25,-0.4353090423291817,0.1343786288416526,-0.7858350096257357,-0.8270685541320908,0.2072674462128747,-0.7174964430932669,-1.4516097080612227,-1.2528878729092932,0.2927553642206707,-0.3339360215330867,1.4634648961804966,-1.4492324967117434,1.4186743776399982,1.6576183049224802,1.5675156665996408
0,26,-0.6485209192616654,-0.0068546069523652,0.3643652889982422,0.1135042310334139,0.9814858890501162,-0.205104285994903,0.8626995672633279,0.8855093361046164,-1.0480629625656848,0.1375822908875376,-1.1116985093720455,0.0016178733293618,-0.8317199146924529,-1.4661823895301012,-0.4335835841668538
0,27,0.7726484119144735,1.4334584341222936,-0.428414718388954,1.2323095975351563,-0.4356799966415266,0.8564594544707927,-1.0044791113562486,0.7700768805356061,1.233151301810707,1.091610640921796,-0.0956383083574551,0.6681687740101968,1.6769407537499703,0.8519046804328068,-1.2444341679069668
0,28,0.0635476651729142,-0.4489319015086079,-0.1921447605246953,1.104302962812871,-0.8173421776056925,0.0915240918597306,-0.570496254202284,1.6232242649177953,0.1753648954736134,-0.089183712879095,1.670154969560388,0.8062814670176682,-0.6712396969491743,1.429050543005933,-0.6955617585073106
