latitude,longitude,y,x1,x2,x3,x4,x5,x6,x7
0,0,-1.5417806317903604,-0.96711393708243,-0.159240871834854,-0.8472287007142001,1.056474083913702,0.6662478535128088,-0.5085508785862171,0.3934129735106363
0,1,-1.2367217735466833,-1.1801212583223897,-1.1513895377240977,1.3262711154788451,1.5990043051101834,-0.583741965503996,0.262574289261739,-0.5724329790530609
0,2,-1.1844088166116,-0.4128290607887287,-1.3679639670652042,0.6409284903644659,1.351617579463217,-0.0438778943498978,-0.2268357545449892,-1.5505919435745283
0,3,0.01990841418990874,1.0318373350782868,0.3065334131554809,-0.7926887476781838,0.454202527391605,-1.2257190750675482,1.2792645615052225,1.2921845794834723
0,4,-0.7274044659228335,-1.6160246451849816,-0.4767350405836949,1.266081092366386,-0.2858317922665362,0.2465308113658699,0.8140249939362051,1.288982969416444
0,5,-0.9491295296105688,0.2942707215319627,-0.9512356221631256,-0.3804189627097248,0.4358146841317104,-0.2041346487331242,-0.0288243134148166,-1.583586629336609
0,6,0.8731351437176398,1.0918303331161758,-1.482084381905287,0.2755487610095168,1.5910695790952474,1.6356227613023395,0.2110266544035469,1.4040433479466434
0,7,-0.12846520356476712,-1.1729852898208015,1.6296581406032162,-0.1881131060438942,0.0044042910545345,0.8984892684634244,0.9889416005546864,0.2596820615215647
0,8,-0.7912715515682789,-0.165886442459105,1.492846699448254,1.5176221895477484,-0.1277645439131482,0.4546309546521055,-1.6697386251902515,-1.2480290530654543
0,9,-0.32363657002472584,0.4774947355609886,1.0580905143619543,-1.3819867748033332,1.516626545265736,-0.8443931094814133,-1.6139315271832306,1.0565791620264031
0,10,-1.1039313548357272,-0.0652550297481816,-1.0128555777707158,-1.0663290286306006,-0.3342064201418496,-1.2277435309029607,-0.8769816563481555,0.3124788243980998
0,11,0.9276174695501538,0.2095077372457777,0.9318717237450828,1.655912382605626,-0.6512175659147313,1.7377443858514776,0.9684569850633704,0.1104589408906462
0,12,-0.9121922844340776,-1.6712815159874623,-0.8687425414884846,1.4896572690325611,0.8250387371177543,-0.5556202708812803,-1.652220273527398,1.1420094570016786
0,13,-0.47166493803951737,-0.2705465785765479,1.1455662407355605,-1.2834811661612695,-0.6458308186174582,-0.9706864988030176,0.0615772383065902,1.065995897915833
0,14,-1.1276178079614625,0.1143004162374779,0.5777342745509308,-1.3140856629039122,0.0097957666541316,-1.131808913666181,-1.207164096235167,-1.4039821003362
0,15,0.6219204403121803,-0.5540236367269478,1.6782816826403757,-0.3904531211679837,1.1572651871570314,0.3340421385680948,0.0636279752430763,1.241115879109242
0,16,-0.37793761389529096,-1.256770401433203,0.4674916756225689,1.4704981247899014,0.4174967882815974,-0.6186563896900606,-0.3684574358687082,0.1548680043086823
0,17,-0.00967704781345001,-0.1330116549784326,-1.1487729755970728,-0.8997195004796565,0.0215641717557638,1.45040749239451,-1.1227837249489423,1.611730646437104
0,18,-0.2592372375534689,0.3429509941303133,-1.740001551445886,0.8616684947661167,0.3050621609533833,0.2304489805858038,-0.4337281389949108,-1.5891371536004764
0,19,-0.10768873236546675,0.8037825578554195,0.4682134276641054,1.0968806507330504,-1.3595966938071604,1.172316867076497,-1.560214315196333,0.1037169472802634
0,20,0.4431563599784025,0.3650454518248915,0.6937556025362851,1.5138912837835812,-0.077769163116278,-0.5520975658517591,0.370295711573735,-1.6604287741216723
0,21,-0.46170467280261396,-0.7833531087996879,-1.3360151663031334,0.7173390356160515,-0.2745390588015456,1.7513335549462348,-0.7612198400553963,-0.26104021956993
0,22,-0.9019946437278848,-0.5947500885836099,-0.1424983859461118,0.8254078735174097,-0.2831122131077005,-1.571670814095078,-1.4490520016666324,1.360574201060006
0,23,-0.5745616826898299,-0.6200663263691802,1.073605980499562,0.4695406836270896,-0.9706288616071532,1.6851611202372585,-1.5636391670658176,0.7992172882641851
0,24,-0.6957802341432697,-0.5016470519465025,0.1295583225335107,0.7811603307356138,-0.5796278769175783,-1.0927194551817938,0.3317924894872299,-0.7261996958806091
0,25,-1.4365375646538763,-1.3609092620955552,0.8939865519801805,-0.4584872009053052,-1.5807495733472785,-1.3524882571792358,-0.3156473049256204,1.2413680046154367
0,26,-0.0014791800781354947,-0.86773248996807,-0.298455215782835,1.4664233698708469,-0.0389540441156582,-0.8012506564526184,1.4024402159143914,0.9134147630933872
0,27,0.0564985966322112,0.3047643051211832,0.0909478925419304,0.6320848822379138,-1.5348897279350182,-1.6687886977803827,1.507995544229043,1.5178512613313349
0,28,-0.4812075555294314,0.5962256219889398,1.2004352262250295,-0.0979865168628404,-0.2528654878785488,-1.081959386836806,0.3586773041409312,-1.700458850954788
0,29,0.8711507304625166,0.9500018375243318,-0.761110065742691,1.6776093338925138,1.4426362542219189,-0.4127864070555387,1.22474989654346,-0.8359458254851764
0,30,1.3645366732776807,1.28821683950624,-0.4712569700250127,1.4479789314675215,1.3589705310689828,0.4371536947112364,0.8031995564719999,1.0309182166288524
