latitude,longitude,y,x1,x2,x3
0,0,-1.4467715913332162,-0.249559580303609,1.1340912001797792,-1.1145918236080352
0,1,-0.2505648222022517,1.3543446037413702,-0.3903776944162598,0.4524478844414267
0,2,-0.38037489247816036,1.4619473241346692,1.2998902656488407,-1.2065459123834448
0,3,-1.6522217358375206,-1.2550410020164482,0.9449050998035656,-1.5243823451323135
0,4,-0.5055288638630041,-0.1611267982921301,1.0104277182251284,1.1945813589736616
0,5,-0.8550635451556664,-0.3736377240420803,1.6358634577497295,-0.3335971763517392
0,6,0.19652092287513906,1.2878543130432425,-1.5028781638967017,0.199879932785791
0,7,-0.975520751500103,-0.720830151411177,-0.4261307360225393,-0.51561419352068
0,8,0.6647239357664737,1.2407999773791163,0.4483437965277741,1.688936464075831
0,9,-1.0150205163331298,-1.637414333768797,0.5545586063417008,0.5231184331900586
0,10,-1.023973485925947,-0.6744776616510868,-0.575474684525625,-1.0449000502916506
0,11,0.7712027502959962,1.0714377354706333,0.6906323477560841,1.357968414501641
0,12,0.07579683219733752,0.6751923880532344,0.7281101513073797,-1.182705801395976
0,13,0.0004804037092420166,0.2063567245002697,0.5997844758642008,0.2824650169148116
0,14,-0.2704978331191481,-0.1157030313924091,-0.1671633139878343,0.0641678494266465
0,15,-0.4203904649690186,-0.4286950940056184,-1.684211606917672,0.4601337238600993
0,16,-1.0127085153030337,-1.652542559748126,-0.2055916804866173,0.1269394321986345
0,17,0.31531776403950357,0.6963238483119981,-0.9149387938906288,-0.5173640543699888
0,18,1.2719389515461739,1.127882957337494,1.6834010071926817,0.8214732485450693
0,19,0.2523723615676937,0.8498263290189131,0.1127080264825258,-1.543678082735376
0,20,-0.15340087234300587,-0.8460011464791575,-0.2645834921808699,0.0817920496238654
0,21,0.8938049949426848,1.1536332591087337,-1.5936148721896708,0.7538453408357046
0,22,1.4349617769225906,1.5176773858289223,-0.7666819187239378,1.1317393283995596
0,23,0.5532589525212832,0.1079711874120488,1.110545683808602,0.2527443300519973
0,24,-0.4076348312324278,-0.995468384916245,0.861993251428925,-1.0004559207457848
0,25,0.1037806031562698,-1.1990916362591488,1.4899124675255129,0.788621711661169
0,26,0.3720854539485524,-0.3368271971618677,0.3478454497379926,0.9671512891899934
0,27,-0.07646535201824031,-1.6117711519672622,1.327272806185255,1.1213197910144932
0,28,0.8199054163184926,0.7796596738326578,-1.4001085959281478,0.9503328135360616
0,29,-0.5371302686708576,-1.4179477347191565,-1.479005706219103,1.4328717246789913
0,30,1.058427464076678,0.8449828038683458,-1.3260220657590955,1.6801807892662066
0,31,0.3456198615348991,-0.2262836198010183,0.6708856214996604,-1.0007338861652475
0,32,1.3248541068881894,1.3603694936178714,1.1314487714686703,-1.1035884900750412
0,33,0.9872247730831355,1.5053914463232634,-0.3281505033941537,-1.1072512248689736
0,34,0.30187780449786994,-0.6620163276996587,0.1130014545640221,1.1549774874013898
0,35,0.17719582808522027,-0.1326450967720409,1.6877704075959588,-1.4238511793245725
0,36,-0.359030322523605,-1.671036540690109,0.8757312905840022,1.090679008099023
0,37,0.07399079911199644,0.3631476198937656,0.3318728745367612,-1.509564794556231
0,38,1.2833162333315098,0.9663741507145772,0.5046905753780004,1.367594363683358
0,39,0.24666564713463074,0.6924481536694637,-1.711556016048517,-0.4385019519402783
0,40,1.424074196881231,1.55962353800418,0.0732744104273762,0.0268456509689929
0,41,1.226416205321536,1.3249382956924507,-0.4551858225332397,0.7950011391688241
0,42,-0.9230121558258619,-1.4213124481077717,0.1478112811217154,-0.2067922763195294
0,43,0.8614735576645978,0.27528144441765,1.1783007971843926,1.3175397735319343
0,44,-0.5159835470096465,-0.7456795517166924,0.5899317197172531,-0.0504092923004286
0,45,0.11036758502653903,-0.3048427016934218,0.7145789482678908,0.959238154069562
0,46,0.8954718799561856,1.5593680854358063,0.2918984491726201,-0.8660274787942792
0,47,-0.9624810867126143,-0.8661189972809414,0.1278541709296427,-1.5023420093644393
0,48,-0.015842126524208258,0.5315347695900533,0.1400025404270792,-1.3081992944916232
0,49,-0.022465878756977198,-0.1865908728436401,1.166866495533027,0.8562032857413606
0,50,-1.7480451685564509,-1.5821677536332368,-0.7105740345686105,-0.8099335917791264
0,51,-0.17185153648300994,0.1738174754412658,0.5839340745849658,-0.3808417843052833
0,52,0.2518554112858975,0.7541326913932896,1.0091114523096982,-0.4608838205428457
0,53,0.2940973650466933,1.3784270913314751,-0.5905493071820553,-0.8644923805375653
0,54,-1.60321047753796,-1.1773204057634237,0.03645325804079,-1.5893269948697593
0,55,-0.8675152015372889,0.2673584815232724,-1.396160436629698,-1.2019871695554456
0,56,-0.7811516132305727,0.5978186320779695,-0.6697469994108218,-1.604844597313137
0,57,-0.9026758109170815,-0.6219303525540484,-0.7818854297179256,1.614779239320966
0,58,-1.8679198915269206,-1.5320439181362338,0.96650126391149,-1.4125125389658757
0,59,0.005957735268559514,0.4187519105329542,1.2769186643649952,0.1420131449062885
0,60,-1.777892246501407,-1.4434475417803785,0.6080428599306745,-0.2332272956371157
0,61,-2.111020343065464,-1.2279480122808002,-1.63855174662307,0.0057362719602331
0,62,-0.4503093303839091,0.8565759714169282,0.5040563649328527,-0.7812614203106575
0,63,-0.4249498032002392,1.036070787644878,-0.1912199657098006,-0.3018984037030154
0,64,-0.052858548505190894,0.751434464973801,1.2951635353002868,0.0059104427979305
0,65,-0.8394385273554087,0.0995098812196064,-0.057028330747834,-0.1028223182888552
0,66,-0.6144304761269884,0.9480556930688272,-1.243427087109546,0.2386379273470215
0,67,-0.7090916869360332,-0.1147346246453733,1.613125081034646,-0.0365125770261238
0,68,-1.6073655099193664,-0.6254497128066148,0.9888495618817786,-1.277790379207031
0,69,-0.4254224864018986,1.5614161113091625,-0.8488605499331129,-0.3927963384979517
0,70,-1.390973036640619,-0.3183817826565794,0.8556042395062193,-0.8763784342239107
0,71,-2.2350430910194548,-1.720863567868165,1.5020978562236045,-1.369025800151427
0,72,-1.8377981453390941,-0.2328119671175598,-0.976869295961051,-0.9673805915729928
0,73,-1.9564226481400875,-0.8960494427945055,-0.2798553657822001,-0.8132818838997324
0,74,-2.2643554587511177,-1.086750292982904,-0.7317047420443484,0.5922850108350625
0,75,-0.9453534979008876,0.1087532532599768,0.0607312281025268,0.7446592985800375
0,76,0.057396490740388724,1.6450537941783647,-0.252857996704583,1.3615181633824345
0,77,-1.64841650838074,-0.200133478232109,0.9850479925750064,-1.469952560692133
0,78,-1.7423691899955858,-0.5108270772637764,0.5395855152985967,-0.8045851742227336
0,79,-2.626130299179989,-1.7134222454436656,-0.0526581053341714,0.0273986172865606
0,80,-0.638437472508955,1.2523953205134375,-1.0067722667857408,0.4782731677466796
0,81,-0.7566488564788507,0.8479305884285486,-1.061667606692687,0.8466721624443756
0,82,-1.0895988784043538,0.4736078441890582,1.3316854434365784,-1.6914639734977777
0,83,-1.298327177525944,0.7112227128532919,-1.6043205787671555,-0.3218117422350215
0,84,-2.0497639588039513,-1.1419703277781597,-0.0702511370737188,0.2640929555399619
0,85,-1.7499246957154844,-0.7445855209743378,0.434391567207631,0.0201570232873466
0,86,-1.9770325497747399,-0.6924478000699922,-1.350546559294708,-0.5993815077330413
0,87,-1.8533861848166535,-0.4723602983673762,-1.662085369574882,-0.304330030521767
0,88,-0.6972662043809447,0.7032305455952149,0.2134871086874371,0.8891369529418864
0,89,-1.7736872034277869,-0.0008558807405523,-1.1345183933240115,-1.6509567986755889
0,90,-1.4253074304897213,0.3335326762335541,-1.314226251959636,-0.8387028565700757
0,91,-0.9243156113974671,0.8047837195892726,1.652274664756441,-1.6015948701969764
0,92,-2.0993094654170634,-0.5205805610687341,-1.5898564529555683,-1.458239262676412
0,93,-1.1813526331717163,-0.2182164094798158,1.2976598893808662,0.2972748098370535
0,94,-2.0032592804536957,-0.86109990389974,-0.102443482225686,-1.222547940611519
0,95,-1.471407473648533,-0.6190873881923263,-0.1770749597598749,0.7877284425706444
0,96,-1.2777615451597724,-1.1720282125270174,1.3333501891572144,1.5948844740391244
0,97,-0.6581017990343864,0.5450060581439498,0.3493278787779688,0.6992845427584566
0,98,0.02129647398014099,1.5120429231252228,0.7544584715615484,1.5207512077340548
0,99,-1.7156359682959235,-1.2727253091919548,-1.2472213667042622,0.2899168758840907
1,0,-0.8228839518181911,0.8502272531774924,-0.9449606509042956,-0.3398019977191111
1,1,0.07878340666935939,1.1750571711198607,0.7130207041966172,1.5948015490385157
1,2,-1.029230582732834,-0.9048038028419768,-1.410811786982059,1.264562672121905
1,3,-1.8227903496342484,-1.560218518285857,-1.0074736789267824,-0.625751977205894
1,4,-1.2093552005879196,-1.0759480846178722,-0.8984713604724192,0.2572157096484225
1,5,-0.8269344502874507,-0.1258857808432223,1.5412506708190432,-1.3885779577312043
1,6,-0.8259265792860171,-0.2406705735107038,-1.4382184514367482,-1.0417198181077445
1,7,0.6878387069252159,1.531188801216547,1.3681449811502615,0.4240608690808701
1,8,-1.3271530453576974,-1.457793455664053,0.5949517995397396,-1.1155465694176612
1,9,-1.2027813321284477,-1.602467366344542,0.4582198945100193,-0.3963111432423732
1,10,-0.6711870612935485,0.0679431157815134,-0.1717634317801744,-1.167160550703106
1,11,1.0192842994540134,1.2663044207892151,0.0321649493967566,1.6253664600698348
1,12,0.18987925911212644,1.2815421241607503,-0.985140647347988,-1.337213918520991
1,13,-0.8251306808105472,-1.716996325318142,-0.5484893462556701,0.0616527380836118
1,14,-1.160544249050891,-1.5048044348264829,-1.0799178813546488,-0.518063875720192
1,15,0.8796155518562998,0.1202862114746403,1.5813264573439356,1.575802577042586
1,16,0.46778515923759795,0.9619159249980356,-0.9154004116799412,-0.4099045133115335
1,17,0.9269610518985643,1.2956327122982236,-0.5313927951574501,0.5701571690220464
1,18,0.6378741523637727,1.538052080013406,-1.378407660331482,-1.6015963839714211
1,19,1.1074286222322571,0.4051348596783701,1.5065857337448445,0.8208847710961041
1,20,-0.5597314887382075,-1.3313660220836756,1.4604044305835997,-1.5629555370937755
1,21,-0.7932834370680993,-1.3191356126596028,0.5275279585832745,-1.2348525493213591
1,22,-0.15684174740919507,-0.5884595621728395,0.3682901933822035,-1.44001859923278
1,23,1.23847808716751,0.8575145241976562,0.4243392834861943,1.3080462924547085
1,24,1.2267790983282654,1.4789167718104346,0.246828111294096,-1.0433447253925467
1,25,0.9847028103143546,-0.6243355112134789,1.4062546620985088,1.7048893799733482
1,26,0.3655566261430112,-0.2345928786970857,-0.2323616101364598,0.8754399703956641
1,27,-0.2855692758613435,-1.385066748099841,-0.423808623255565,1.3129228607083867
1,28,-0.45956386932915677,-1.4674642186257352,1.518321976005857,-1.1091770503111915
1,29,0.15793923685172367,-0.2375391097618678,-1.4648931118056383,0.9590769273241562
1,30,-0.3062075768014649,-1.3110190498700005,-0.2478078514781605,1.3472113109690405
1,31,1.0459341566586298,0.0280250050519511,1.5160527075166317,0.8356153764581887
1,32,2.107136333442056,1.5848146319124143,1.1859785053414855,1.5509804252299717
