latitude,longitude,y,x1,x2,x3,x4,x5
0,0,-1.8123043401494374,-1.4736659264711358,1.2918846417837653,1.6928159130253435,-1.603165276796524,0.7607834747192627
0,1,-0.6786636019167155,1.642972036614267,1.4268337986116026,-0.5569979442697572,1.5437172180420375,-0.218301365697654
0,2,-0.4703038611517494,1.1417715919644502,0.3008200660255435,-0.3688113875300743,1.1302241607597627,1.317501470519316
0,3,-1.9186889122875068,-1.0729480671118368,1.6717321136840522,-1.519005867316472,0.3567887427747914,-1.254750708882882
0,4,-0.8555641331966567,0.6478861414747827,-0.1751234286921687,-1.4324675884038345,1.5215275964436283,0.6081748842431024
0,5,-0.7698211244482721,0.1151871805935908,-0.3385630603673546,0.9734079028169228,-0.3601280066912641,1.3338314456494182
0,6,-0.19089623267993866,1.3902212868777215,-1.6172385083762204,0.3162054451510931,0.8569986885161165,0.2728891097467417
0,7,-0.5201028969305326,1.2346608644894848,-0.1556375643289961,0.2266160902659165,0.538542615549528,-1.109102819782141
0,8,-0.4224541484146758,0.8457280893920829,1.4940294526930666,-0.7208125025341782,-0.0819768564531267,1.327165932393984
0,9,-0.7557989582653123,-0.2287202277866854,-1.4697620566361986,-0.0037911238327868,-0.092242013347585,1.4910905615194243
0,10,0.14967892908125718,1.567493944897956,-0.9983121635422344,0.7377889590587817,1.2198339719153546,0.3710292254286392
0,11,0.3544428714354585,1.5923769609920766,-1.1147837931081044,-0.2718640345738944,1.570704293811921,1.6091849708369412
0,12,-0.1720560271362964,0.8825113794932837,0.6918721737616086,1.3610456003623543,0.0447084566718337,-0.9663988733744096
0,13,-0.7074397611705119,0.8122744889565574,-0.509680451481664,-0.7221514169080129,-0.4448396937147519,0.241192847655235
0,14,-1.4877165100588359,-1.6241211593879803,0.2249607667868746,-0.1616092856041536,0.0467685889815548,-0.1296190448586714
0,15,-0.08005309603961437,0.8772711884886066,0.4708374678754714,-1.56634728576337,0.1866500754765661,1.4905978751640228
0,16,0.39597572776027135,0.4573169406060554,-0.7239522237617151,1.446829739978514,1.190298908265088,1.607417828208328
0,17,-0.6848873516587113,-0.3537890189747107,-0.5593573424295656,-0.7978776202393504,-0.289764295724038,0.7365547842197562
0,18,0.053542522749740196,1.1271073743963402,1.37881902582071,-1.26994966096667,0.0152479493341461,0.3361843964191094
0,19,-0.6686246146683857,-0.8674920866541065,-1.3190662576511922,0.3322693340558985,-0.1004075504691045,1.6448300433053178
0,20,0.176554367197495,0.4975052192774977,1.6844857733999523,-0.2836988109124909,0.9347405109998836,-1.3503118352560963
0,21,-0.07781808450460306,0.6812218327410646,0.513037442873952,0.2301681286585393,-0.1000267322980946,-0.8750682635903778
0,22,-0.3729722231559658,-0.3653489354060176,0.7012631102895154,-1.4840222731350114,1.2765261829822965,-0.5638142669059482
0,23,-0.8492596927044926,-0.0120648075588625,0.139723752453033,1.5663685576776167,-1.7063682787027532,-1.6112561732835575
0,24,0.7029205617254567,0.8516412232631025,-0.1369106902154681,1.158213021695506,0.6020084971144561,0.7726046939575683
0,25,-0.18667180163184738,-0.7727926443969191,0.8468219242231212,0.6572462321319982,0.5551004874626825,-0.3030537270103089
0,26,-0.268437914485682,1.1949002454866664,-0.9869723026443122,-0.6664492392917748,-0.6106124923845191,-0.7649202443062385
0,27,-1.045231741632972,-0.7070311901654006,-0.7015519508890419,0.1007789549994224,-1.313611501954873,-0.7348734086429328
0,28,-0.17320118218794028,0.4002304678662231,-0.7594966931829662,-0.7782569760592207,-1.1479320387008198,1.5629245265375586
0,29,-0.4390569542160283,-1.4624247332983014,-0.940440665653931,1.085887241690363,0.3281245760014551,1.092135179639568
0,30,-0.8899549950150193,-1.7063577624119748,-0.6462917609387947,0.0238486745837521,0.271307399766899,0.4810061044985069
0,31,-0.44846750374336375,0.4211047498356641,-1.327778844761595,-1.7198345023642267,0.3030360536562014,-1.498396993516799
0,32,0.2569015419889617,0.6555825567522857,-0.8560105998511509,1.6323021375484468,0.1156456239740323,-0.8954673861842065
0,33,-1.646564252669597,-1.6855934409084163,-1.5027297019418255,-0.8270323358842956,0.408933258640071,-1.4647401243191247
