lon,lat,pm25_3km,aod,t2m,blh,rh,dem,ndvi
120.01614210000002,50.424388555000064,-1.1375589806540514,-0.8303638640740942,-1.0106503458299556,-0.21323474729106515,0.31722473931764955,-0.6534934888016382,-0.11768442511988678
89.56614210000004,31.644388555000035,-1.0850109955615403,-1.249546283816978,-0.7222069745117079,2.718290991265985,-1.2719393112152493,1.6298538649323076,-0.8582715103109023
86.23614210000005,35.06438855500005,0.08121938945027546,-1.249546283816978,-1.6945180991781983,1.5555668703489718,-0.3564796094738016,1.8294939725873531,-1.1178634229223632
89.77614210000006,30.68438855500005,-1.6658147992328816,-1.249546283816978,-0.9138567742210296,3.0952531360605677,-1.3174818682796203,1.8935184969082133,-0.3600005186783958
106.54614210000004,37.434388555000055,-0.01349229785457201,0.23787520559325465,0.397297639354595,0.7039349845218288,-0.820082964195784,-0.25421327349154715,-0.7618906250681182
124.09614210000008,41.72438855500008,-0.21633652934679595,0.03504500249185912,0.047937928030697116,-0.26272288569119395,0.502838657860026,-0.9322911901624742,0.8879500944887854
123.16614210000012,50.06438855500005,-1.2287698471338393,-0.8574078911542804,-0.9667971554218755,0.06930776259684221,0.41941828036423845,-0.6971465735658608,0.815209803739514
108.16614210000004,23.57438855500004,-0.532823330276615,1.1506111195495334,1.6146120006915374,-0.6498825140118386,1.2537138835692365,-0.9060993393039406,1.3916766079274872
113.8061421000001,35.87438855500005,2.0450616270981485,1.2520262211002313,0.6486136520664972,-0.8142819136299825,0.1786583336690995,-0.7780502906622204,0.3137564243867269
99.31614210000004,36.86438855500006,-0.8603535230140605,-0.8371248708441408,-0.7346168656126109,1.0013438443884832,-0.6998566442649685,1.4121704822413834,-0.5177560242408773
82.60614210000004,41.09438855500008,1.6442830270004891,0.7584727268868359,0.6675812540281059,0.3551578341675853,-1.2825679387411537,-0.4713146150522817,-0.4581999111899117
98.14614210000008,40.55438855500007,-0.38916905083304837,-0.363854396940885,0.29561321684474334,1.1017348469443333,-1.7838953355538445,-0.19426303708201456,-1.136957749244047
89.05614210000003,32.60438855500007,-1.1653140852294412,-1.249546283816978,-1.1025347763785767,2.4878135663462513,-1.0967087731481808,1.8003919160778712,-0.8991879238573672
97.93614210000004,28.674388555000064,-1.415624984858915,-1.2292632635068386,-0.9734900960791185,-1.6036187547162108,1.356938163021245,1.4663003073490197,-0.3731846963767012
110.59614210000008,36.53438855500008,1.0294864606306784,0.4880324560849756,0.46627036935050964,-0.48599312275687445,-0.21887815910453828,-0.5184599465976424,0.160547186996075
99.07614210000008,34.674388555000064,-0.4177178001832563,-1.249546283816978,-1.422940494657068,0.2479883667358603,0.18886434650483402,1.631017947192687,-0.44001483850259393
89.32614210000008,38.48438855500007,0.7517334139385821,-0.38413741725102457,-1.092716518213649,0.534778898775899,-0.8828295668198477,0.9477016603500531,-1.175601028704597
115.24614210000004,44.54438855500007,-1.1049975591374634,-0.6004896338925129,-0.5590030679391014,0.737996801220475,-0.628179319562123,-0.4381382706314724,-0.705971526554616
80.68614210000003,34.58438855500003,1.1876570145561147,-1.249546283816978,-1.9503119190085763,1.0538801204977988,-0.05285985467667786,2.0204034632895542,-1.031029700840421
